	Length	Tokens	Avg Token Length	Entities	Avg Entity Length	Density	B-COM	I-COM	B-BRAND	I-BRAND	B-DEV	I-DEV	O
216	77	['one', 'microlitre', 'of', 'extracted', 'dna', 'solution', 'was', 'added', 'to', 'the', 'pcr', 'mixture', 'containing', '2.5', 'u', 'of', 'dream', 'taq', 'dna', 'polymerase', '$UNK$', '$UNK$', 'life', 'technologies', ',', 'helsingborg', 'sweden', '$UNK$', ',', '$NUM$', 'mm', '$UNK$', ',', '0.8', 'mm', 'forward', 'primer', '$UNK$', 'and', '0.5', 'mm', 'reverse', 'primer', '$UNK$', ',', 'and', '$NUM$', 'ml', 'of', 'bsa', '$UNK$', 'roche', ',', 'diagnostics', 'gmbh', ',', 'mannheim', ',', 'germany', '$UNK$', 'in', '$NUM$', 'ml', 'of', '$NUM$', '¥', 'reaction', 'buffer', '$UNK$', '$UNK$', ',', 'mountain', 'view', ',', 'usa', '$UNK$', '.']	4.35064935064935	['dream', 'taq', 'dna', 'polymerase', '$UNK$', 'life', 'technologies', 'roche', ',', 'diagnostics', 'gmbh', '$UNK$']	5.666666666666667	15.584415584415584	4	4	1	3	0	0	65
217	40	['physiologic', 'saline', 'solution', '$UNK$', 'sodium', 'chloride', '0.9', '%', 'w/v', '$UNK$', 'was', 'obtained', 'by', '$UNK$', 'spa', '$UNK$', 'trieste', ',', 'it', '$UNK$', ';', 'purified', 'water', 'was', 'produced', 'by', 'reverse', 'osmosis', '$UNK$', '$UNK$', 'gradient', 'system', ',', 'millipore', ',', 'molsheim', ',', 'fr', '$UNK$', '.']	4.75	['$UNK$', 'spa', '$UNK$', 'gradient', 'system', 'millipore']	6.0	15.0	2	1	1	2	0	0	34
218	54	['each', 'reaction', 'consists', 'of', '$NUM$', '$UNK$', 'template', 'dna', ',', '0.5', '$UNK$', 'of', 'each', 'primers', 'at', '$NUM$', '$UNK$', ',', '1.25', '$UNK$', 'of', '$UNK$', '$UNK$', '$UNK$', 'gmbh', ',', 'germany', '$UNK$', 'at', '$NUM$', 'mm', ',', '0.5', 'u', 'taq', 'dna', 'polymerase', '$UNK$', 'roche', 'diagnostics', 'gmbh', ',', 'mannheim', ',', 'germany', '$UNK$', 'and', '$NUM$', '$UNK$', '$NUM$', '$UNK$', 'pcr', 'buffer', '.']	4.277777777777778	['$UNK$', 'gmbh', 'taq', 'dna', 'polymerase', 'roche', 'diagnostics', 'gmbh']	5.625	14.814814814814813	2	3	1	2	0	0	46
219	52	['the', 'integral', 'data', 'were', 'grouped', 'and', 'sorted', ',', 'and', 'then', 'the', 'spectral', 'intensity', 'was', 'normalized', 'to', 'a', 'unit', 'area', 'with', 'the', 'appropriate', 'weighting', 'coefficients', 'in', 'microsoft', '$UNK$', 'excel', 'spreadsheets', 'prior', 'to', 'importing', 'into', 'the', '$UNK$', 'v11', '.0', 'software', 'package', '$UNK$', '$UNK$', 'ab', ',', 'umeå', ',', 'sweden', '$UNK$', 'for', 'multivariate', 'data', 'analysis', '.']	5.076923076923077	['$UNK$', 'software', 'package', '$UNK$', 'ab']	5.4	9.615384615384617	1	1	1	0	1	1	47
220	43	"['$UNK$', 'were', 'incubated', 'with', 'saturating', 'concentrations', 'of', 'cd4', 'mab', 'conjugated', 'with', 'paramagnetic', '$UNK$', 'for', '$NUM$', 'min', 'on', 'ice', ',', 'washed', 'in', 'pbs', 'supplemented', 'with', '0.5', '%', 'bovine', 'serum', 'albumin', ',', 'and', '$NUM$', 'mm', 'edta', 'and', 'separated', 'according', 'to', 'the', 'manufacturer', ""'s"", 'instructions', '.']"	5.093023255813954	['paramagnetic', '$UNK$']	8.5	4.651162790697675	0	0	0	0	1	1	41
221	34	['if', 'this', 'failed', ',', 'an', 'attempt', 'was', 'made', 'at', 'using', 'the', 'same', 'technique', 'from', 'the', 'arm', 'with', 'a', '4f', 'headhunter', 'catheter', '$UNK$', 'cook', 'europe', ',', '$UNK$', ',', 'denmark', '$UNK$', 'and', '0.035', 'guide', 'wire', '.']	4.088235294117647	['4f', 'headhunter', 'catheter']	6.666666666666667	8.823529411764707	0	0	0	0	1	2	31
222	21	['cdna', 'synthesis', 'was', 'performed', 'with', '$NUM$', 'ng', 'rna', 'using', '$UNK$', 'cdna', 'synthesis', '$UNK$', '$UNK$', '$UNK$', ',', 'beijing', ',', 'china', '$UNK$', '.']	4.619047619047619	['$UNK$']	5.0	4.761904761904762	1	0	0	0	0	0	20
223	37	['$UNK$', 'preparation', '$UNK$', '$UNK$', 'preparation', 'was', 'performed', 'by', '$UNK$', 'in', 'a', 'stirred', 'ball', 'mill', '$UNK$', '$UNK$', 'rl', ',', 'willy', 'a.', 'qualitative', 'data', 'were', 'analyzed', 'using', '$UNK$', 'version', '7.0', '$UNK$', '$UNK$', 'gmbh', ',', 'berlin', ',', 'germany', '$UNK$', '.']	4.756756756756757	['ball', 'mill', '$UNK$', 'rl', '$UNK$', '$UNK$', 'gmbh']	4.142857142857143	18.91891891891892	1	1	2	1	1	1	30
224	24	['sili', '$UNK$', 'yttrium', 'oxide', 'stabilized', 'zirconia', 'milling', 'beads', 'with', '$UNK$', 'mm', 'diameter', 'were', 'obtained', 'from', 'sigmund', 'lindner', 'gmbh', '$UNK$', '$UNK$', ',', 'germany', '$UNK$', '.']	5.333333333333333	['sili', '$UNK$', 'yttrium', 'oxide', 'stabilized', 'zirconia', 'milling', 'beads', 'sigmund', 'lindner', 'gmbh']	6.2727272727272725	45.83333333333333	1	2	0	0	1	7	13
225	25	['materials', 'and', 'methods', 'materials', 'cannabidiol', '$UNK$', 'cbd', '$UNK$', '$UNK$', 'purity', '99.4', '%', '$UNK$', 'was', 'purchased', 'from', 'thc', 'pharm', 'gmbh', '$UNK$', 'frankfurt', ',', 'germany', '$UNK$', '.']	5.16	['thc', 'pharm', 'gmbh']	4.0	12.0	1	2	0	0	0	0	22
226	108	['tissues', 'were', 'then', 'added', 'to', 'an', 'adequate', 'amount', 'of', 'lysis', 'buffer', 'containing', 'either', '0.5', '%', '$UNK$', 'p-40', '$UNK$', '$UNK$', ';', 'mice', 'tissues', '$UNK$', ',', '0.5', '%', '$UNK$', ',', '0.1', '%', 'sds', ',', '$NUM$', 'mm', '$UNK$', '$UNK$', 'ph', '7.5', '$UNK$', ',', '$NUM$', 'mm', 'nacl', ',', '$NUM$', 'mm', 'edta', '$UNK$', 'ph', '8.0', '$UNK$', ',', '$NUM$', 'mm', 'naf', ',', 'and', 'complete', 'protease', 'inhibitor', 'cocktail', '$UNK$', 'roche', 'molecular', 'biochemicals', ',', 'mannheim', ',', 'germany', '$UNK$', ',', 'or', 'alternatively', ',', '$NUM$', 'm', 'urea', '$UNK$', 'rat', 'tissues', '$UNK$', ',', '$NUM$', 'm', '$UNK$', ',', '$NUM$', '%', '$NUM$', '-', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '-1', '$UNK$', ',', 'and', '$NUM$', 'mm', 'tris', '$UNK$', 'ph', '8.5', '$UNK$', '.']	4.0092592592592595	['complete', 'protease', 'inhibitor', 'cocktail', 'roche', 'molecular']	7.833333333333333	5.555555555555555	1	1	1	3	0	0	102
227	50	"['the', 'interaction', 'of', '$UNK$', 'protein', 'with', 'w', 'or', '$UNK$', 'box', 'in', 'a', 'promoter', 'region', '$UNK$', 'supplemental', 'table', '$NUM$', '$UNK$', 'was', 'examined', 'using', 'a', 'yeast', '$UNK$', 'assay', 'according', 'to', 'the', 'manufacturer', ""'s"", 'protocol', '$UNK$', '$UNK$', 'yeast', 'protocols', 'handbook', ',', 'bd', 'biosciences', '$UNK$', ',', 'mountain', 'view', ',', 'ca', ',', 'u.s.a.', '$UNK$', '.']"	4.8	['$UNK$', 'yeast', 'protocols', 'handbook', 'bd', 'biosciences', '$UNK$']	6.428571428571429	14.000000000000002	1	2	1	3	0	0	43
228	17	['the', 'standard', 'control', 'chart', 'method', 'was', 'used', 'to', 'interpret', 'patterns', 'of', 'variation', 'in', 'data', 'over', 'time', '.']	4.764705882352941	[]	-1.0	0.0	0	0	0	0	0	0	17
229	32	['a', '$UNK$', 'diameter', 'planar', 'transducer', '$UNK$', 'model', '$UNK$', ',', 'nominal', 'center', 'frequency', '=', '$NUM$', 'mhz', ',', '$UNK$', 'ndt', 'ltd.', ',', 'uk', '$UNK$', ',', 'was', 'driven', 'by', 'a', 'short', 'duration', 'impulsive', 'signal', '.']	4.375	['planar', 'transducer', '$UNK$', 'model', '$UNK$', '$UNK$', 'ndt', 'ltd.']	5.375	25.0	1	2	0	3	1	1	24
230	27	['subsequently', ',', 'cd4', '$UNK$', 't', 'cells', 'were', 'separated', 'by', 'high', 'gradient', 'magnetic', 'sorting', 'using', 'the', '$UNK$', 'technique', '$UNK$', '$UNK$', 'biotec', 'gmbh', ',', '$UNK$', ',', 'germany', '$UNK$', '.']	4.851851851851852	['cd4', '$UNK$', 't', 'cells', '$UNK$', 'technique', '$UNK$', 'biotec', 'gmbh']	4.777777777777778	33.33333333333333	1	2	1	1	1	3	18
231	15	['after', 'extraction', ',', 'the', 'solvent', 'was', 'evaporated', 'at', '$NUM$', '$UNK$', 'in', 'a', 'fume', 'hood', '.']	4.2	[]	-1.0	0.0	0	0	0	0	0	0	15
232	24	['dna', 'extraction', '$UNK$', 'tissues', 'were', '$UNK$', 'based', 'on', '$UNK$', 'and', 'eosin', 'staining', 'evaluations', 'to', 'ensure', 'a', 'minimum', 'of', '$NUM$', '%', 'of', 'tumor', 'cells', '.']	4.583333333333333	[]	-1.0	0.0	0	0	0	0	0	0	24
233	16	['nr', 'fluorescence', 'was', 'measured', 'at', '$UNK$', 'wavelengths', 'of', '$UNK$', 'nm', 'using', 'the', 'same', 'plate', 'reader', '.']	4.75	['plate', 'reader']	5.5	12.5	0	0	0	0	1	1	14
234	21	['finally', ',', 'sections', 'were', 'mounted', 'with', 'glass', '$UNK$', 'using', 'fluorescent', 'mounting', 'medium', '$UNK$', 'dako', 'ltd', ',', 'cambridgeshire', ',', 'uk', '$UNK$', '.']	5.095238095238095	['dako', 'ltd']	3.5	9.523809523809524	1	1	0	0	0	0	19
235	80	['adenoid', 'cell', 'separation', 'adenoids', 'were', 'pressed', 'through', 'a', 'filter', 'in', 'order', 'to', 'eliminate', 'stromal', 'tissue', ';', 'adenoidal', 'mononuclear', 'cells', '$UNK$', 'amc', '$UNK$', 'were', 'then', 'isolated', 'by', '$UNK$', 'density', 'gradient', 'centrifugation', 'and', '$UNK$', 'in', 'complete', 'medium', '$UNK$', '$UNK$', '$NUM$', '$UNK$', '$UNK$', ',', 'life', 'technologies', 'ltd', ',', 'paisley', ',', 'uk', '$UNK$', 'supplemented', 'with', '$UNK$', '$NUM$', '%', 'foetal', 'calf', 'serum', '$UNK$', 'fcs', ';', '$UNK$', '$UNK$', ',', '2.5', 'mmol/l', 'of', 'l-glutamine', '$UNK$', '$UNK$', '$UNK$', 'and', '$NUM$', '$UNK$', 'of', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '.']	5.0125	['$UNK$', 'life', 'technologies', 'ltd', '$UNK$', '$UNK$', '$UNK$']	5.571428571428571	8.75	2	2	3	0	0	0	73
236	33	['the', 'signals', 'are', 'amplified', 'and', 'converted', 'into', 'nim', '$UNK$', 'nuclear', 'instrumentation', 'module', '$UNK$', 'standard', 'pulses', 'using', 'an', '$UNK$', '$UNK$', 'fraction', 'discriminator', '$UNK$', 'cfd', '$UNK$', '$UNK$', '$UNK$', 'gmbh', ',', 'frankfurt', ',', 'germany', '$UNK$', '.']	5.515151515151516	['$UNK$', '$UNK$', 'fraction', 'discriminator', '$UNK$', 'gmbh']	6.666666666666667	18.181818181818183	1	1	1	0	1	2	27
237	60	"['cubes', 'of', 'cellular', 'rigid', 'polyurethane', 'foam', '$UNK$', '$UNK$', 'europe', 'ab', ',', 'malmö', ',', 'sweden', '$UNK$', '$NUM$', '$UNK$', '$NUM$', 'mm', 'with', 'three', 'different', 'qualities', 'were', 'used', 'to', 'simulate', '``', 'severely', 'osteoporotic', 'bone', ""''"", '$UNK$', '$NUM$', 'kg/m', '-3', '$UNK$', ',', '``', 'mildly', 'osteoporotic', 'bone', ""''"", '$UNK$', '$NUM$', 'kg/m', '-3', '$UNK$', ',', 'and', '``', 'normal', 'bone', ""''"", '$UNK$', '$NUM$', 'kg/m', '-3', '$UNK$', '.']"	4.516666666666667	['polyurethane', 'foam', '$UNK$', 'europe', 'ab']	5.8	8.333333333333332	1	2	0	0	1	1	55
238	8	['$UNK$', 'corresponds', 'to', '$NUM$', 'mg', 'of', 'csm', '.']	3.875	[]	-1.0	0.0	0	0	0	0	0	0	8
239	29	['the', 'specimens', 'were', 'cut', 'in', 'half', 'using', 'a', 'diamond', 'disk', 'adapted', 'to', 'a', 'precision', 'cutting', 'machine', '$UNK$', '$UNK$', '$NUM$', ',', 'buehler', 'gmbh', ',', '$NUM$', 'dusseldorf', ',', 'germany', '$UNK$', '.']	4.551724137931035	['diamond', 'disk', 'cutting', 'machine', '$UNK$', '$NUM$', 'buehler', 'gmbh']	5.75	27.586206896551722	1	1	1	1	2	2	21
240	17	['the', 'plasma', 'ffa', 'concentration', 'was', 'measured', '$UNK$', '$UNK$', 'wako', 'chemicals', 'gmbh', ',', 'neuss', ',', 'germany', '$UNK$', '.']	4.882352941176471	['wako', 'chemicals', 'gmbh']	5.666666666666667	17.647058823529413	1	2	0	0	0	0	14
241	26	['cells', 'were', 'counted', 'on', 'a', 'semi', 'automated', 'microcell', 'counter', '$UNK$', '$UNK$', ';', '$UNK$', 'gmbh', ',', 'norderstedt', ',', 'germany', '$UNK$', 'using', 'the', 'instructions', 'of', 'the', 'manufacturer', '.']	5.038461538461538	['semi', 'automated', 'microcell', 'counter', '$UNK$', '$UNK$', 'gmbh']	6.142857142857143	26.923076923076923	1	1	1	0	1	3	19
242	31	['the', 'inlet', 'tube', 'was', 'connected', 'to', 'a', '$UNK$', 'generator', '$UNK$', 'peak', 'scientific', '$UNK$', 'and', 'the', 'outlet', 'to', 'the', '$UNK$', '$UNK$', '$NUM$', ',', '$UNK$', '$UNK$', 'gmbh', ',', 'innsbruck', ',', 'austria', '$UNK$', '.']	4.387096774193548	['$UNK$', 'generator', 'peak', 'scientific', '$UNK$', '$UNK$', '$UNK$', 'gmbh']	5.875	25.806451612903224	2	3	1	0	1	1	23
243	25	['animals', 'for', 'the', 'stocking', 'density', 'experiment', 'were', 'bred', 'in', 'a', 'recirculation', 'system', 'with', 'brackish', 'water', 'in', 'the', 'institute', 'for', 'fisheries', 'in', 'born', ',', 'germany', '.']	5.04	[]	-1.0	0.0	0	0	0	0	0	0	25
244	36	['on', 'each', 'experimental', 'occasion', ',', 'the', 'behavior', 'of', 'each', 'hamster', 'was', 'monitored', 'in', 'its', 'home', 'cage', 'for', '$NUM$', 'sec', 'in', 'every', 'minute', 'for', '$NUM$', 'h', 'after', 'lights', 'off', ',', 'as', 'previously', 'described', '$UNK$', '$UNK$', '$UNK$', '.']	4.472222222222222	[]	-1.0	0.0	0	0	0	0	0	0	36
245	27	['residues', 'were', 'resolved', 'in', '$NUM$', '$UNK$', 'of', 'methanol', ',', '77.5', 'ml', 'of', '$UNK$', 'h', '$NUM$', 'o', ',', 'and', '22.5', '$UNK$', 'of', 'hcl', '$UNK$', '$NUM$', 'mol/l', '$UNK$', '.']	3.7777777777777777	[]	-1.0	0.0	0	0	0	0	0	0	27
246	29	[',', 'usa', '$UNK$', ',', '$NUM$', '%', '$UNK$', '$UNK$', 'paa', ',', 'laboratories', 'gmbh', ',', 'austria', '$UNK$', 'and', '$NUM$', '%', 'amphotericin', 'b', '$UNK$', 'paa', ',', 'laboratories', 'gmbh', ',', 'austria', '$UNK$', '.']	4.137931034482759	['paa', ',', 'laboratories', 'gmbh', 'paa', ',', 'laboratories', 'gmbh']	5.0	27.586206896551722	4	4	0	0	0	0	21
247	10	['$UNK$', 'the', 'procedure', 'was', 'similar', 'to', 'those', 'previously', 'reported', '.']	5.3	[]	-1.0	0.0	0	0	0	0	0	0	10
248	34	['for', 'chromatography', ',', '$UNK$', 'was', 'purchased', 'from', 'sigma', ',', 'and', '$UNK$', '$UNK$', '$UNK$', '$UNK$', '-', '$UNK$', 'and', '$UNK$', '$UNK$', 'cm', '$UNK$', '-', '$UNK$', 'were', 'purchased', 'from', 'pharmacia', 'ab', '$UNK$', 'uppsala', ',', 'sweden', '$UNK$', '.']	4.5	['sigma', 'pharmacia', 'ab']	5.333333333333333	8.823529411764707	2	1	0	0	0	0	31
249	41	['$UNK$', 'measurements', 'serum', 'sige', 'levels', 'were', 'determined', 'by', 'a', 'screening', 'method', '$UNK$', '$UNK$', ',', '$UNK$', 'infant', '$UNK$', ',', 'pharmacia', 'diagnostics', 'ab', ',', 'uppsala', ',', 'sweden', '$UNK$', 'against', 'the', 'same', 'panel', 'of', 'inhalant', 'and', 'food', 'allergens', 'as', 'listed', 'above', 'for', 'spt', '.']	4.853658536585366	['$UNK$', 'infant', '$UNK$', 'pharmacia', 'diagnostics', 'ab']	6.333333333333333	14.634146341463413	1	2	1	2	0	0	35
250	52	['$UNK$', '$UNK$', 'was', 'performed', 'using', 'the', 'previously', 'described', 'protocol', 'for', 'salmonella', '$UNK$', '$UNK$', '$UNK$', 'with', 'modifications', ':', 'strains', 'were', 'cultured', 'overnight', 'at', '$NUM$', '$UNK$', 'on', '$UNK$', 'and', 'suspended', 'in', '$UNK$', '$UNK$', '$NUM$', 'mm', 'tris', ':', '$NUM$', 'mm', 'edta', ',', 'ph', '8.0', '$UNK$', 'to', 'a', 'final', 'turbidity', 'of', '$UNK$', 'at', 'a', '$NUM$', '.']	4.634615384615385	[]	-1.0	0.0	0	0	0	0	0	0	52
251	71	['human', 'and', 'rodent', '$UNK$', 'were', 'cultured', 'in', 'proliferation', 'medium', '$UNK$', '$UNK$', 'and', 'hams', 'f12', '$UNK$', '3:1', '$UNK$', 'supplemented', 'with', '$UNK$', '$UNK$', 'invitrogen', 'gmbh', ',', 'karlsruhe', ',', 'germany', '$UNK$', ',', '$NUM$', 'ng/ml', 'epidermal', 'growth', 'factor', '$UNK$', 'egf', ';', '$UNK$', ',', 'karlsruhe', ',', 'germany', '$UNK$', ',', '$NUM$', '$UNK$', 'penicillin', ',', 'and', '$NUM$', '$UNK$', 'streptomycin', '$UNK$', 'in', 'a', 'humidified', '92.5', '%', '$UNK$', '.5', '%', 'co', '$NUM$', 'incubator', 'at', '$NUM$', '$UNK$', 'in', 'suspension', 'culture', '.']	4.830985915492958	['$UNK$']	5.0	1.4084507042253522	1	0	0	0	0	0	70
252	19	['statistical', 'analyses', 'statistical', 'analyses', 'were', 'performed', 'using', 'ibm', 'spss', 'v.', '20.0', '$UNK$', 'spss', ',', 'chicago', ',', 'usa', '$UNK$', '.']	5.052631578947368	['ibm', 'spss', 'spss']	3.6666666666666665	15.789473684210526	1	0	1	1	0	0	16
253	52	"['surgical', 'results', 'all', 'patients', 'had', 'a', 'tmd', 'as', 'described', 'by', 'regan', 'et', 'ap', 'and', 'rosenthal', 'et', 'al', ',', ""'"", ""''"", '*', 'using', '$NUM$', '$UNK$', 'optics', '$UNK$', 'karl', 'storz', 'gmbh', '&', 'co.', ',', 'tuttlingen', ',', 'germany', '$UNK$', 'and', 'a', 'pneumatic', 'arm', 'holding', 'the', 'endoscope', '$UNK$', 'geyser', 's.a.', ',', '$UNK$', ',', 'france', '$UNK$', '.']"	4.076923076923077	['$NUM$', '$UNK$', 'optics', 'karl', 'storz', 'gmbh', '&', 'co.', 'pneumatic', 'arm', 'endoscope', 'geyser', 's.a.']	4.923076923076923	25.0	2	5	0	0	4	2	39
254	27	['all', 'coded', 'transcripts', 'were', 'entered', 'into', '$UNK$', '$UNK$', '$UNK$', 'scientific', 'software', 'development', 'gmbh', ',', 'berlin', ',', 'germany', '$UNK$', 'to', 'facilitate', 'review', ',', 'analysis', ',', 'and', 'reporting', '.']	5.296296296296297	['$UNK$']	5.0	3.7037037037037033	1	0	0	0	0	0	26
255	26	['approximately', '$NUM$', 'mg', 'of', 'the', 'samples', 'were', 'weighted', 'in', 'small', 'aluminium', 'pans', 'and', 'heated', 'from', '$UNK$', 'to', '$UNK$', 'with', 'a', 'scan', 'rate', 'of', '$NUM$', '$UNK$', '.']	4.423076923076923	['aluminium', 'pans']	6.5	7.6923076923076925	0	0	0	0	1	1	24
256	116	['gas', 'concentration', '$UNK$', 'sf', '$NUM$', 'and', 'ch', '$NUM$', '$UNK$', 'in', 'breath', 'and', 'ambient', 'air', 'was', 'determined', 'using', 'a', 'gas', 'chromatograph', '$UNK$', '$UNK$', ',', '$UNK$', ',', 'les', 'ulis', ',', 'france', '$UNK$', 'fitted', 'with', 'an', 'electron', 'capture', 'detector', '$UNK$', '$UNK$', 'xl', ',', 'perkin', 'elmer', 'instruments', ',', '$UNK$', ',', 'france', '$UNK$', 'equipped', 'with', 'a', 'molecular', 'sieve', '$UNK$', 'column', '$UNK$', '$NUM$', 'm', '$UNK$', '3.2', 'mm', '$UNK$', ';', '$UNK$', ',', 'montluçon', ',', 'france', '$UNK$', 'maintained', 'at', '$NUM$', '$UNK$', 'for', 'sf', '$NUM$', ',', 'or', 'fitted', 'with', 'a', '$UNK$', 'detector', 'and', 'equipped', 'with', 'a', '$UNK$', 'n', '80-100', 'mesh', 'column', '$UNK$', '$NUM$', 'm', '$UNK$', '3.2', 'mm', 'i.d.', ';', 'alltech', 'france', 'sarl', ',', '$UNK$', ',', 'france', '$UNK$', 'maintained', 'at', '$NUM$', '$UNK$', 'for', 'ch', '$NUM$', '.']	4.362068965517241	['gas', 'chromatograph', '$UNK$', '$UNK$', 'electron', 'capture', 'detector', '$UNK$', 'xl', 'perkin', 'elmer', 'instruments', 'molecular', 'sieve', '$UNK$', 'column', '$UNK$', '$UNK$', 'detector', '$UNK$', 'n', '80-100', 'mesh', 'column', 'alltech', 'france', 'sarl']	5.925925925925926	23.275862068965516	4	4	3	5	4	7	89
257	42	"['samples', 'from', 'liver', ',', 'kidney', ',', 'gills', ',', 'head', 'kidney', ',', 'skin', ',', 'adipose', 'tissue', ',', 'heart', 'and', 'dorsal', 'fin', 'were', 'sliced', 'and', 'immediately', 'placed', 'in', '$UNK$', '$UNK$', 'qiagen', 'gmbh', ',', 'hilden', ',', 'germany', '$UNK$', ',', 'following', 'the', 'supplier', ""'s"", 'protocol', '.']"	4.309523809523809	['qiagen', 'gmbh']	5.0	4.761904761904762	1	1	0	0	0	0	40
258	33	"['measurement', 'of', 'hematological', 'traits', 'we', 'measured', 'hb', 'concentration', 'in', 'whole', 'blood', 'using', 'a', '$UNK$', 'hb', '$NUM$', '+', 'analyzer', ',', 'following', 'the', 'manufacturer', ""'s"", 'protocol', '$UNK$', '$UNK$', 'ab', ',', 'ängelholm', ',', 'sweden', '$UNK$', '.']"	5.03030303030303	['$UNK$', 'hb', '$NUM$', '+', 'analyzer', '$UNK$', 'ab']	4.0	21.21212121212121	1	1	1	3	1	0	26
259	45	['expired', '$NUM$', 'co', '$NUM$', 'enrichment', 'was', 'measured', 'using', 'a', 'continuous', 'flow', 'isotope', 'ratio', 'mass', 'spectrometer', '$UNK$', 'irms', ',', '$UNK$', 'ltd', ',', 'cheadle', ',', 'uk', '$UNK$', 'and', 'expressed', 'as', 'atom', 'percent', 'excess', '$UNK$', 'ape', '$UNK$', 'when', 'compared', 'against', 'a', 'reference', 'standard', 'of', 'compressed', 'co', '$NUM$', '.']	4.955555555555556	['isotope', 'ratio', 'mass', 'spectrometer', '$UNK$', 'ltd']	6.0	13.333333333333334	1	1	0	0	1	3	39
260	27	['the', 'supernatant', 'was', 'evaporated', 'until', 'dryness', '$UNK$', 'partial', 'vacuum', 'at', '$NUM$', '$UNK$', ',', '$UNK$', '$UNK$', 'system', ',', 'thermo', 'fisher', 'scientific', 'gmbh', ',', 'dreieich', ',', 'germany', '$UNK$', '.']	5.037037037037037	['$UNK$', '$UNK$', 'system', 'thermo', 'fisher', 'scientific', 'gmbh']	6.0	25.925925925925924	1	3	1	2	0	0	20
261	56	['g', '$UNK$', 'zimmer', 'surgical', ',', 'dover', ',', 'oh', ',', 'usa', '$UNK$', ';', '$UNK$', 'ò', 'bone', 'cement', 'r40', '$UNK$', 'biomet', '$UNK$', ';', 'simplex', 'tm', 'p', 'with', '$UNK$', '$UNK$', 'stryker', 'orthopaedics', ',', 'limerick', ',', 'ireland', '$UNK$', ';', '$UNK$', '$UNK$', 'gentamicin', '$UNK$', 'depuy', 'ltd.', ',', 'blackpool', ',', 'uk', '$UNK$', ';', 'and', '$UNK$', 'gmv', 'gentamicin', '$UNK$', 'depuy', 'ltd.', '$UNK$', '.']	4.196428571428571	['zimmer', 'surgical', 'biomet', 'stryker', 'orthopaedics', '$UNK$', '$UNK$', 'depuy', 'ltd.', '$UNK$', 'gmv', 'depuy', 'ltd.']	5.769230769230769	23.214285714285715	5	4	2	2	0	0	43
262	42	['the', 'need', 'for', '$UNK$', '$UNK$', 'martin', 'me', '$NUM$', ',', 'kls', 'martin', 'group', ',', 'tuttlingen', ',', 'germany', '$UNK$', 'and/or', 'for', 'suturing', '$UNK$', '$UNK$', '5-0', ',', 'serag', 'wiessner', 'gmbh', '&', 'co.', ',', 'naila', ',', 'germany', '$UNK$', 'to', 'stop', 'the', 'bleeding', 'was', 'recorded', 'separately', '.']	4.333333333333333	['martin', 'me', '$NUM$', 'kls', 'martin', 'group', '$UNK$', '5-0', 'serag', 'wiessner', 'gmbh', '&', 'co.']	4.3076923076923075	30.952380952380953	2	6	2	3	0	0	29
263	17	['chambers', 'were', 'operated', 'under', 'negative', 'pressure', '$UNK$', '$UNK$', '$NUM$', 'pa', '$UNK$', 'compared', 'with', 'ambient', 'air', 'pressure', '.']	5.529411764705882	[]	-1.0	0.0	0	0	0	0	0	0	17
264	43	['the', 'applied', 'diagnostic', 'medical', 'device', 'was', 'the', 'non-invasive', ',', 'bubble', 'counter', '$UNK$', '$UNK$', '$UNK$', 'gmbh', ',', 'merseburg', ',', 'germany', '$UNK$', ',', 'a', 'pulsed', 'ultrasonic', 'doppler', 'system', 'with', 'a', 'transmission', 'frequency', 'of', '$NUM$', 'mhz', ',', 'measuring', '$UNK$', 'in', 'the', 'range', 'of', '$UNK$', '$UNK$', '.']	4.930232558139535	['$UNK$']	5.0	2.3255813953488373	1	0	0	0	0	0	42
265	70	['gene', 'ontology', 'analysis', 'gene', 'ontology', '$UNK$', 'go', '$UNK$', 'analysis', 'was', 'performed', 'using', 'gossip', '$NUM$', '-', 'a', 'freely', 'available', 'software', 'package', 'that', 'tests', 'whether', 'a', 'molecular', 'function', ',', 'biological', 'process', 'or', 'cellular', 'location', 'described', 'in', 'the', 'go', 'system', '$UNK$', '$UNK$', '$UNK$', ',', 'the', 'so-called', 'go', 'terms', ',', 'is', 'significantly', 'associated', 'with', 'a', 'group', 'of', 'interesting', 'genes', 'when', 'compared', 'with', 'a', 'reference', 'group', '$UNK$', '$UNK$', 'gmbh', ',', 'berlin', ',', 'germany', '$UNK$', '.']	5.128571428571429	['gossip', '$NUM$', 'software', 'package', '$UNK$', 'gmbh']	5.833333333333333	8.571428571428571	1	1	1	1	1	1	64
